tam50_cap200_tabu0_inst8_cons10;instancias/c109.txt;8;0;10;50;52;5;200;0;PD;0.0;3646.04;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 06:40:24
tam50_cap200_tabu0_inst9_cons10;instancias/r101.txt;9;0;10;50;52;12;200;0;PD;0.0;3633.3987;-1;1045.7;;;2;4504;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 07:40:58
tam50_cap200_tabu0_inst10_cons10;instancias/r102.txt;10;0;10;50;52;11;200;0;PD;0.0;3612.0516;-1;940.0;;;1;7182;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 08:41:10
tam50_cap200_tabu0_inst11_cons10;instancias/r103.txt;11;0;10;50;52;9;200;0;PD;0.0;3661.4063;-1;842.5;;;1;4601;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 09:42:11
tam50_cap200_tabu0_inst12_cons10;instancias/r104.txt;12;0;10;50;52;6;200;0;PD;0.0;3626.9981;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 10:42:39
tam50_cap200_tabu0_inst13_cons10;instancias/r105.txt;13;0;10;50;52;9;200;0;PD;0.0;3632.474;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 11:43:11
tam50_cap200_tabu0_inst14_cons10;instancias/r106.txt;14;0;10;50;52;6;200;0;PD;0.0;3612.3191;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 12:43:24
tam50_cap200_tabu0_inst15_cons10;instancias/r107.txt;15;0;10;50;52;7;200;0;PD;0.0;3637.083;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 13:44:01
tam50_cap200_tabu0_inst12_cons10;instancias/r104.txt;12;0;10;50;52;6;200;0;PD;0.0;4515.659;-1;764.3;;;2;3552;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-02 13:01:47
tam50_cap200_tabu0_inst13_cons10;instancias/r105.txt;13;0;10;50;52;9;200;0;PD;0.0;3872.3521;-1;919.3;;;3;3850;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-02 14:06:20
tam50_cap200_tabu0_inst14_cons10;instancias/r106.txt;14;0;10;50;52;6;200;0;PD;0.0;5039.6845;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-02 15:30:19
tam50_cap200_tabu0_inst15_cons10;instancias/r107.txt;15;0;10;50;52;7;200;0;PD;0.0;12510.5994;-1;737.8;;;2;3854;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-02 18:58:50
tam25_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;25;27;5;200;0;PD;0.0;853.5854;-1;222.6;;;7;443;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:25:47
tam25_cap200_tabu0_inst1_cons10;instancias/c102.txt;1;0;10;25;27;5;200;0;PD;0.0;72.7181;-1;190.3;;;1;471;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:27:00
tam25_cap200_tabu0_inst2_cons10;instancias/c103.txt;2;0;10;25;27;5;200;0;PD;0.0;150.8315;-1;198.8;;;1;455;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:29:30
tam25_cap200_tabu0_inst3_cons10;instancias/c104.txt;3;0;10;25;27;5;200;0;PD;0.0;275.7485;-1;186.9;;;1;392;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:34:06
tam25_cap200_tabu0_inst4_cons10;instancias/c105.txt;4;0;10;25;27;5;200;0;PD;0.0;2.2601;-1;253.6;;;1;181;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:34:08



###########

tam50_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;50;52;5;200;0;PD;0.0;381.9579;-1;458.0;;;3;588;False;6;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-07 06:43:49
