iteracao;valor_fo
4287;3333541.359550
4288;3333541.196606
4289;3333541.195990
4290;3333541.195990
4291;3333541.195990
4292;3333541.020931
4293;3333540.974423
4294;3333540.974423
4295;3333540.974423
4296;3333540.708267
4297;3333540.708267
4298;3333540.708267
4299;3333540.148748
4300;3333540.148748
4301;3333540.103898
4302;3333540.103898
4303;3333540.103898
4304;3333540.103898
4305;3333540.103898
4306;3333540.103898
4307;3333540.103898
4308;3333540.103898
4309;3333540.103898
4310;3333540.103898
4311;3333540.103898
4312;3333540.103898
4313;3333540.103898
4314;3333540.103898
4315;3333540.103898
4316;3333540.103898
4317;3333540.103898
4318;3333540.103898
4319;3333540.103898
4320;3333540.103898
4321;3333540.103898
4322;3333540.103898
4323;3333540.103898
4324;3333540.103898
4325;3333540.103898
4326;3333527.854458
4327;3333527.854458
4328;3333527.854458
4329;3333527.854458
4330;3333527.854458
4331;3333527.854458
4332;3333527.854458
4333;3333527.854458
4334;3333527.854458
4335;3333527.854458
4336;3333527.854458
4337;3333527.854458
4338;3333527.854458
4339;3333527.854458
4340;3333527.854458
4341;3333527.854458
4342;3333527.854458
4343;3333527.854458
4344;3333527.854458
4345;3333527.854458
4346;3333527.854458
4347;3333527.854458
4348;3333527.854458
4349;3333527.854458
4350;3333527.854458
4351;3333527.854458
4352;3333527.854458
4353;3333527.854458
4354;3333527.854458
4355;3333527.854458
4356;3333527.854458
4357;3333527.854458
4358;3333527.854458
4359;3333527.854458
4360;3333527.854458
4361;3333527.854458
4362;3333527.854458
4363;3333527.854458
4364;3333527.854458
4365;3333527.854458
4366;3333527.854458
4367;3333526.852667
4368;3333526.852667
4369;3333526.852667
4370;3333526.852667
4371;3333526.852667
4372;3333526.852667
4373;3333525.509000
4374;3333525.509000
4375;3333525.509000
4376;3333525.509000
4377;3333523.212818
4378;3333523.212818
4379;3333523.212818
4380;3333523.212818
4381;3333523.212818
4382;3333523.212818
4383;3333523.212818
4384;3333521.602133
4385;3333521.602133
4386;3333521.602133
4387;3333521.602133
4388;3333521.602133
4389;3333521.602133
4390;3333521.602133
4391;3333521.568651
4392;3333521.400987
4393;3333521.400987
4394;3333521.400987
4395;3333521.400987
4396;3333521.400987
4397;3333521.400987
4398;3333521.400987
4399;3333521.400987
4400;3333521.400987
4401;3333521.162279
4402;3333521.162279
4403;3333521.162279
4404;3333521.162279
4405;3333521.162279
4406;3333521.162279
4407;3333521.162279
4408;3333521.162279
4409;3333521.162279
4410;3333521.162279
4411;3333521.162279
4412;3333521.162279
4413;3333518.761403
4414;3333518.761403
4415;3333518.761403
4416;3333518.528258
4417;3333518.528258
4418;3333518.504077
4419;3333518.248654
4420;3333518.248654
4421;3333518.037629
4422;3333517.755771
4423;3333517.755771
4424;3333517.626899
4425;3333517.626899
4426;3333517.499813
4427;3333517.499813
4428;3333517.499813
4429;3333517.438100
4430;3333517.438100
4431;3333517.438100
4432;3333517.438100
4433;3333517.438100
4434;3333517.438100
4435;3333517.438100
COMPACTO;0.000000
COMPACTO;0.000000
COMPACTO;0.000000
COMPACTO;191.813620
COMPACTO;265.809666
COMPACTO;191.300000
COMPACTO;191.300000
COMPACTO;264.700000
